区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度,总云量,低云量,水平能见度（人工）
53865/汾西,小时数据,2024-12-29 14,2024-12-29 14:00:46,000,891.1,1026.5,-0.4,1.5,26,21040,0.0,-,141,2.1,150,2.3,4.4,9.5,-,-,19100
53865/汾西,小时数据,2024-12-29 13,2024-12-29 13:00:43,000,891.5,1026.9,0.2,1.6,26,17474,0.0,-,103,1.5,100,2.0,5.3,11.5,-,-,20300
53865/汾西,小时数据,2024-12-29 12,2024-12-29 12:00:45,000,892.4,1028.0,-0.3,1.6,27,15515,0.0,-,158,2.3,160,1.8,2.4,7.1,-,-,17100
53865/汾西,小时数据,2024-12-29 11,2024-12-29 11:00:46,000,893.2,1028.9,-0.2,1.3,22,28440,0.0,-,282,2.4,311,2.0,-0.4,4.6,-,-,28300
53865/汾西,小时数据,2024-12-29 10,2024-12-29 10:00:51,000,893.5,1029.5,-1.8,1.2,22,30000,0.0,-,280,1.8,282,2.2,-3.1,0.8,-,-,30000
53865/汾西,小时数据,2024-12-29 09,2024-12-29 09:00:46,000,893.4,1029.5,-2.6,1.1,22,30000,0.0,-,289,1.5,307,1.1,-5.9,-3.2,-,-,25400
53865/汾西,小时数据,2024-12-29 08,2024-12-29 08:00:45,000,893.3,1030.1,-5.9,1.0,26,30000,0.0,-,217,0.7,195,0.8,-9.4,-13.9,-,-,30000
53865/汾西,小时数据,2024-12-29 07,2024-12-29 07:00:44,000,892.2,1028.3,-4.9,1.0,24,30000,0.0,-,41,2.2,38,2.0,-9.5,-10.6,-,-,26800
53865/汾西,小时数据,2024-12-29 06,2024-12-29 06:00:45,000,892.4,1028.7,-6.1,1.0,25,30000,0.0,-,293,2.1,293,2.3,-9.8,-14.1,-,-,30000
53865/汾西,小时数据,2024-12-29 05,2024-12-29 05:00:45,000,892.4,1028.3,-5.8,0.9,23,30000,0.0,-,343,0.9,353,0.9,-9.9,-15.2,-,-,30000
